timestamp,track_id,class_name,x1,y1,x2,y2,speed,direction
1748782710.108907,22,person,0,294,195,720,45.00,126.9
1748782710.108907,34,person,97,331,339,720,18.12,-155.6
1748782710.108907,35,person,277,386,348,576,10.61,135.0
1748782710.108907,2,person,573,373,751,720,3.00,180.0
1748782710.108907,37,person,280,373,638,720,42.11,-175.9
1748782710.108907,17,person,710,427,769,607,3.35,-26.6
1748782710.108907,3,person,347,392,485,611,40.53,177.9
1748782710.108907,39,person,0,326,121,495,15.95,131.2
1748782710.108907,40,person,577,386,645,606,0.00,0.0
1748782710.108907,5,person,534,392,587,523,0.00,0.0
1748782710.167965,22,person,0,307,181,720,28.66,137.1
1748782710.167965,34,person,90,333,325,720,31.64,174.6
1748782710.167965,35,person,272,388,342,575,16.57,174.8
1748782710.167965,2,person,576,376,749,720,4.74,71.6
1748782710.167965,37,person,265,375,617,720,54.08,176.8
1748782710.167965,17,person,714,426,773,607,12.09,-7.1
1748782710.167965,39,person,0,325,125,513,26.20,76.8
1748782710.167965,40,person,580,384,646,600,13.42,-63.4
1748782710.167965,5,person,538,393,585,508,21.21,-81.9
1748782710.231141,22,person,0,309,158,720,34.63,175.0
1748782710.231141,34,person,78,328,309,720,42.66,-169.9
1748782710.231141,2,person,575,376,747,720,4.50,180.0
1748782710.231141,37,person,243,375,593,720,69.00,180.0
1748782710.231141,40,person,578,384,647,608,12.09,97.1
1748782710.231141,5,person,542,394,585,499,13.42,-63.4
1748782710.231141,25,person,488,405,513,461,0.00,0.0
1748782710.2907379,22,person,0,309,140,719,27.04,-176.8
1748782710.2907379,34,person,69,328,292,720,39.00,180.0
1748782710.2907379,2,person,574,375,743,720,7.65,-168.7
1748782710.2907379,37,person,220,375,571,720,67.50,180.0
1748782710.2907379,40,person,577,384,647,609,2.12,135.0
1748782710.2907379,5,person,543,394,585,496,4.74,-71.6
1748782710.2907379,41,person,509,407,542,474,0.00,0.0
1748782710.2907379,25,person,486,406,514,467,10.61,98.1
1748782710.346627,22,person,0,308,129,719,16.57,-174.8
1748782710.346627,34,person,60,329,277,720,36.03,177.6
1748782710.346627,2,person,574,373,741,720,4.24,-135.0
1748782710.346627,37,person,191,374,542,720,87.01,-179.0
1748782710.346627,40,person,577,384,645,605,6.71,-116.6
1748782710.346627,5,person,541,396,582,493,7.65,-168.7
1748782710.346627,41,person,508,408,541,476,5.41,123.7
1748782710.346627,25,person,484,406,512,467,6.00,180.0
1748782710.346627,43,person,682,418,739,606,0.00,0.0
1748782710.346627,17,person,721,427,780,606,0.00,0.0
1748782710.4017448,22,person,0,321,118,718,24.42,132.5
1748782710.4017448,34,person,47,327,258,720,48.09,-176.4
1748782710.4017448,2,person,575,374,739,720,2.12,135.0
1748782710.4017448,37,person,164,371,519,720,75.13,-176.6
1748782710.4017448,40,person,576,385,644,600,6.71,-116.6
1748782710.4017448,5,person,544,394,586,495,10.50,0.0
1748782710.4017448,41,person,507,407,540,475,4.24,-135.0
1748782710.4017448,25,person,482,406,511,468,4.74,161.6
1748782710.4017448,43,person,684,418,742,610,9.60,38.7
1748782710.4017448,17,person,722,429,782,614,15.66,73.3
1748782710.458168,34,person,24,323,232,720,73.74,-175.3
1748782710.458168,2,person,571,380,731,720,20.12,153.4
1748782710.458168,37,person,124,373,476,720,124.54,178.6
1748782710.458168,40,person,574,386,641,599,7.50,180.0
1748782710.458168,5,person,546,393,590,497,9.12,9.5
1748782710.458168,41,person,505,403,541,479,1.50,180.0
1748782710.458168,25,person,479,405,510,473,8.49,135.0
1748782710.458168,43,person,683,415,744,615,3.35,63.4
1748782710.458168,17,person,727,430,782,594,29.47,-75.3
1748782710.5150049,34,person,0,318,206,720,75.37,-174.3
1748782710.5150049,2,person,570,381,727,720,7.65,168.7
1748782710.5150049,37,person,95,376,445,720,90.11,177.1
1748782710.5150049,40,person,573,388,639,600,6.36,135.0
1748782710.5150049,5,person,547,395,591,498,5.41,56.3
1748782710.5150049,41,person,503,404,540,481,6.36,135.0
1748782710.5150049,25,person,477,405,509,477,7.50,126.9
1748782710.5150049,17,person,729,431,782,587,9.49,-71.6
1748782710.5150049,46,person,521,406,547,478,0.00,0.0
1748782710.5150049,48,person,532,400,555,483,0.00,0.0
1748782710.572787,34,person,0,314,187,720,29.12,-168.1
1748782710.572787,2,person,570,385,723,720,8.49,135.0
1748782710.572787,37,person,66,382,413,720,91.94,174.4
1748782710.572787,40,person,573,389,638,598,2.12,-135.0
1748782710.572787,5,person,548,399,591,498,6.18,76.0
1748782710.572787,41,person,502,404,539,483,4.24,135.0
1748782710.572787,25,person,476,404,508,478,3.00,180.0
1748782710.572787,17,person,731,432,783,584,5.41,-33.7
1748782710.572787,46,person,521,406,547,480,3.00,90.0
1748782710.572787,48,person,532,401,555,485,4.50,90.0
1748782710.6286058,34,person,0,310,170,720,26.20,-166.8
1748782710.6286058,2,person,570,382,723,720,4.50,-90.0
1748782710.6286058,37,person,65,406,388,720,53.08,137.3
1748782710.6286058,40,person,573,389,636,591,10.92,-105.9
1748782710.6286058,5,person,547,394,592,499,6.00,-90.0
1748782710.6286058,41,person,501,403,539,483,2.12,-135.0
1748782710.6286058,25,person,475,403,507,481,4.24,135.0
1748782710.6286058,17,person,730,431,784,585,0.00,0.0
1748782710.6286058,48,person,533,403,553,474,13.58,-96.3
1748782710.6286058,51,person,535,399,566,497,0.00,0.0
1748782710.6286058,35,person,261,389,300,484,0.00,0.0
1748782710.684723,2,person,569,380,720,717,9.60,-128.7
1748782710.684723,37,person,13,390,351,720,135.64,-169.8
1748782710.684723,40,person,573,388,635,585,10.61,-98.1
1748782710.684723,5,person,547,391,594,499,5.41,-56.3
1748782710.684723,41,person,501,402,538,483,2.12,-135.0
1748782710.684723,25,person,474,401,506,479,6.71,-116.6
1748782710.684723,17,person,726,431,789,613,42.03,88.0
1748782710.684723,48,person,533,403,552,469,7.65,-101.3
1748782710.684723,52,person,201,376,257,464,0.00,0.0
1748782710.684723,29,person,0,299,103,698,0.00,0.0
1748782710.684723,3,person,215,390,334,593,0.00,0.0
1748782710.739717,2,person,567,378,719,719,4.50,180.0
1748782710.739717,37,person,0,384,331,720,50.31,-169.7
1748782710.739717,40,person,573,388,635,582,4.50,-90.0
1748782710.739717,5,person,547,389,593,498,4.74,-108.4
1748782710.739717,41,person,501,400,538,482,4.50,-90.0
1748782710.739717,25,person,474,401,505,478,2.12,-135.0
1748782710.739717,17,person,726,429,793,624,14.77,66.0
1748782710.739717,48,person,533,402,553,471,2.12,45.0
1748782710.739717,52,person,196,377,258,474,17.56,110.0
1748782710.739717,3,person,212,392,328,603,22.50,126.9
1748782710.803915,2,person,566,377,717,719,4.74,-161.6
1748782710.803915,37,person,12,430,304,718,69.73,108.8
1748782710.803915,40,person,572,387,634,579,6.71,-116.6
1748782710.803915,5,person,546,388,592,495,6.71,-116.6
1748782710.803915,41,person,500,398,537,482,4.24,-135.0
1748782710.803915,25,person,473,400,504,478,3.35,-153.4
1748782710.803915,17,person,725,420,796,628,8.08,-68.2
1748782710.803915,48,person,533,402,554,474,4.74,71.6
1748782710.803915,52,person,179,376,268,516,62.39,99.7
1748782710.803915,3,person,210,391,323,609,12.90,144.5
1748782710.803915,51,person,540,396,568,488,0.00,0.0
1748782710.863477,2,person,565,379,715,719,5.41,146.3
1748782710.863477,37,person,0,391,298,719,63.07,-115.3
1748782710.863477,40,person,572,386,633,573,10.61,-98.1
1748782710.863477,5,person,547,388,592,495,1.50,0.0
1748782710.863477,41,person,501,399,537,481,1.50,0.0
1748782710.863477,25,person,473,400,504,480,3.00,90.0
1748782710.863477,48,person,533,400,556,481,8.08,68.2
1748782710.863477,52,person,172,376,273,538,33.14,95.2
1748782710.863477,3,person,210,389,321,613,4.24,135.0
1748782710.922482,2,person,569,386,714,720,12.82,69.4
1748782710.922482,37,person,0,461,244,719,132.61,127.6
1748782710.922482,40,person,575,391,636,578,17.49,59.0
1748782710.922482,5,person,550,389,593,491,7.50,-36.9
1748782710.922482,41,person,502,400,537,481,2.12,45.0
1748782710.922482,25,person,473,400,505,481,2.12,45.0
1748782710.922482,52,person,167,376,274,553,23.29,104.9
1748782710.922482,3,person,206,388,316,618,14.77,156.0
1748782710.922482,17,person,728,426,799,634,0.00,0.0
1748782710.976979,2,person,572,389,715,720,7.50,36.9
1748782710.976979,40,person,576,392,636,571,9.12,-80.5
1748782710.976979,5,person,552,390,594,488,5.41,-33.7
1748782710.976979,41,person,503,401,537,482,3.35,63.4
1748782710.976979,25,person,473,401,504,482,3.35,116.6
1748782710.976979,52,person,164,377,273,560,13.42,116.6
1748782710.976979,3,person,205,387,310,612,14.85,-135.0
1748782710.976979,17,person,731,428,801,634,8.08,21.8
1748782711.0341692,2,person,574,392,716,720,6.36,45.0
1748782711.0341692,5,person,553,390,595,489,3.35,26.6
1748782711.0341692,41,person,502,402,537,483,3.35,116.6
1748782711.0341692,25,person,474,402,504,482,2.12,45.0
1748782711.0341692,3,person,205,387,307,614,5.41,146.3
1748782711.0341692,17,person,734,421,807,637,14.77,-24.0
1748782711.0341692,55,person,15,359,62,477,0.00,0.0
1748782711.0341692,46,person,523,405,549,480,0.00,0.0
1748782711.089399,2,person,576,390,717,720,5.41,-33.7
1748782711.089399,5,person,553,389,596,489,2.12,-45.0
1748782711.089399,41,person,502,404,536,485,6.18,104.0
1748782711.089399,25,person,474,405,505,484,7.65,78.7
1748782711.089399,3,person,203,387,307,624,15.30,101.3
1748782711.089399,17,person,737,413,813,642,14.23,-18.4
1748782711.089399,55,person,13,360,63,485,13.58,96.3
1748782711.089399,48,person,533,403,557,481,0.00,0.0
1748782711.089399,40,person,578,396,638,572,0.00,0.0
1748782711.1439629,2,person,577,391,718,720,3.35,26.6
1748782711.1439629,5,person,557,392,598,488,9.49,18.4
1748782711.1439629,41,person,502,407,536,487,7.50,90.0
1748782711.1439629,25,person,475,407,504,485,4.50,90.0
1748782711.1439629,3,person,199,388,305,634,18.79,118.6
1748782711.1439629,17,person,744,411,821,648,23.29,14.9
1748782711.1439629,55,person,10,360,64,498,19.73,98.7
1748782711.1439629,43,person,677,424,736,622,0.00,0.0
1748782711.1439629,46,person,524,407,551,484,0.00,0.0
1748782711.198853,2,person,578,392,719,720,3.35,26.6
1748782711.198853,5,person,560,393,601,490,10.06,26.6
1748782711.198853,41,person,504,408,536,489,5.41,56.3
1748782711.198853,25,person,475,410,504,486,6.00,90.0
1748782711.198853,3,person,198,389,303,639,10.06,116.6
1748782711.198853,17,person,750,425,824,652,30.19,63.4
1748782711.198853,55,person,9,361,64,500,4.74,108.4
1748782711.198853,43,person,677,424,735,622,1.50,180.0
1748782711.198853,48,person,537,408,560,482,0.00,0.0
1748782711.2542772,2,person,582,394,722,720,10.92,15.9
1748782711.2542772,41,person,505,409,537,489,3.35,26.6
1748782711.2542772,25,person,473,411,503,490,8.75,121.0
1748782711.2542772,3,person,197,389,300,641,6.71,153.4
1748782711.2542772,17,person,750,420,826,655,4.24,-45.0
1748782711.2542772,55,person,9,362,62,497,4.24,-135.0
1748782711.2542772,59,person,444,406,469,458,0.00,0.0
1748782711.2542772,48,person,538,407,562,485,5.41,33.7
1748782711.2542772,40,person,576,401,641,590,0.00,0.0
1748782711.308995,2,person,585,397,723,720,7.50,36.9
1748782711.308995,41,person,505,408,538,491,2.12,45.0
1748782711.308995,25,person,474,412,503,490,2.12,45.0
1748782711.308995,3,person,196,389,297,642,6.18,166.0
1748782711.308995,17,person,750,417,827,655,4.74,-71.6
1748782711.308995,55,person,6,364,59,501,12.73,135.0
1748782711.308995,61,person,356,419,386,482,0.00,0.0
1748782711.308995,40,person,575,402,642,599,15.00,90.0
1748782711.308995,52,person,145,385,255,580,0.00,0.0
1748782711.360692,2,person,588,400,724,720,7.50,36.9
1748782711.360692,41,person,506,410,539,493,6.71,63.4
1748782711.360692,25,person,474,413,504,492,4.74,71.6
1748782711.360692,3,person,193,390,294,647,12.73,135.0
1748782711.360692,17,person,756,427,831,661,28.30,58.0
1748782711.360692,55,person,7,366,59,500,2.12,45.0
1748782711.360692,61,person,358,414,391,485,10.92,-15.9
1748782711.360692,40,person,574,402,643,605,9.00,90.0
1748782711.360692,59,person,447,409,471,460,0.00,0.0
1748782711.4170518,2,person,592,403,727,719,10.92,15.9
1748782711.4170518,41,person,506,411,540,495,4.74,71.6
1748782711.4170518,25,person,475,414,504,493,3.35,63.4
1748782711.4170518,3,person,191,391,292,653,12.09,119.7
1748782711.4170518,17,person,760,429,836,666,17.10,37.9
1748782711.4170518,55,person,8,367,59,501,3.35,63.4
1748782711.4170518,61,person,359,410,394,485,8.49,-45.0
1748782711.4170518,40,person,585,406,657,612,40.97,23.7
1748782711.4170518,62,person,394,412,420,478,0.00,0.0
1748782711.4170518,59,person,447,409,471,462,3.00,90.0
1748782711.4170518,43,person,681,436,731,610,0.00,0.0
1748782711.477819,2,person,596,405,729,719,9.49,18.4
1748782711.477819,41,person,510,413,543,494,10.61,8.1
1748782711.477819,25,person,477,415,507,495,8.75,31.0
1748782711.477819,3,person,191,392,290,651,3.35,-153.4
1748782711.477819,17,person,763,431,840,673,17.10,52.1
1748782711.477819,55,person,7,368,59,501,2.12,135.0
1748782711.477819,40,person,583,407,653,613,9.49,161.6
1748782711.477819,59,person,445,410,469,462,6.18,166.0
1748782711.477819,43,person,684,434,732,605,12.09,-60.3
1748782711.533638,2,person,599,405,733,719,10.50,0.0
1748782711.533638,41,person,513,414,545,493,7.50,0.0
1748782711.533638,25,person,478,418,509,497,8.75,59.0
1748782711.533638,3,person,190,393,287,648,6.71,-153.4
1748782711.533638,17,person,766,446,841,677,29.12,78.1
1748782711.533638,55,person,7,368,59,502,1.50,90.0
1748782711.533638,40,person,583,407,651,614,3.35,153.4
1748782711.533638,43,person,688,428,737,603,18.06,-41.6
1748782711.589108,2,person,603,406,737,719,12.09,7.1
1748782711.589108,41,person,514,415,546,494,4.24,45.0
1748782711.589108,25,person,477,417,508,499,3.35,153.4
1748782711.589108,3,person,187,395,284,648,9.49,161.6
1748782711.589108,17,person,767,443,846,683,10.06,26.6
1748782711.589108,55,person,7,368,58,502,1.50,180.0
1748782711.589108,40,person,586,405,655,614,10.92,-15.9
1748782711.589108,63,bicycle,176,501,281,671,0.00,0.0
1748782711.644589,2,person,604,404,739,720,4.74,-18.4
1748782711.644589,41,person,513,415,548,499,7.65,78.7
1748782711.644589,25,person,476,416,508,499,2.12,-135.0
1748782711.644589,3,person,184,397,281,649,10.06,153.4
1748782711.644589,17,person,770,424,856,686,30.92,-50.9
1748782711.644589,55,person,6,370,56,499,4.74,-161.6
1748782711.644589,40,person,587,404,653,609,9.12,-99.5
1748782711.644589,63,bicycle,175,500,283,676,6.18,76.0
1748782711.644589,48,person,548,418,573,497,0.00,0.0
1748782711.700941,2,person,604,403,740,720,2.12,-45.0
1748782711.700941,41,person,512,415,549,502,4.50,90.0
1748782711.700941,25,person,476,416,509,502,4.74,71.6
1748782711.700941,3,person,180,393,281,658,9.60,128.7
1748782711.700941,17,person,775,428,860,689,17.10,37.9
1748782711.700941,55,person,5,371,55,499,3.35,153.4
1748782711.700941,40,person,588,403,655,609,4.74,-18.4
1748782711.700941,63,bicycle,171,505,284,689,27.37,99.5
1748782711.700941,48,person,548,418,573,498,1.50,90.0
1748782711.7524638,2,person,606,406,742,720,7.50,36.9
1748782711.7524638,41,person,512,415,549,503,1.50,90.0
1748782711.7524638,25,person,476,415,509,501,3.00,-90.0
1748782711.7524638,3,person,179,392,282,667,12.00,90.0
1748782711.7524638,17,person,780,444,861,690,27.04,70.6
1748782711.7524638,55,person,4,371,54,499,3.00,180.0
1748782711.7524638,40,person,589,403,655,612,4.74,71.6
1748782711.7524638,63,bicycle,170,515,277,690,20.40,126.0
1748782711.7524638,48,person,550,418,576,500,8.08,21.8
1748782711.8075168,2,person,606,407,742,720,1.50,90.0
1748782711.8075168,41,person,513,416,550,504,4.24,45.0
1748782711.8075168,25,person,475,415,508,502,3.35,153.4
1748782711.8075168,3,person,168,392,276,680,32.10,142.6
1748782711.8075168,17,person,789,449,869,695,29.58,30.5
1748782711.8075168,55,person,4,372,54,498,0.00,0.0
1748782711.8075168,40,person,590,403,656,613,3.35,26.6
1748782711.8075168,48,person,552,416,580,501,9.12,-9.5
1748782711.862933,2,person,607,407,743,720,3.00,0.0
1748782711.862933,41,person,513,417,550,505,3.00,90.0
1748782711.862933,25,person,475,415,508,501,1.50,-90.0
1748782711.862933,3,person,161,391,273,689,19.21,141.3
1748782711.862933,17,person,793,451,875,700,18.31,35.0
1748782711.862933,40,person,592,404,657,616,7.50,53.1
1748782711.862933,48,person,553,412,583,504,6.18,-14.0
1748782711.918603,41,car,498,403,549,504,32.90,-136.8
1748782711.918603,17,bicycle,845,456,942,667,183.37,-13.2
1748782711.9762099,41,car,493,398,554,504,7.50,-90.0
1748782711.9762099,17,bicycle,858,456,974,653,70.69,-17.3
1748782711.9762099,66,car,599,408,718,463,0.00,0.0
1748782711.9762099,67,car,1034,394,1280,619,0.00,0.0
1748782711.9762099,68,car,720,405,834,466,0.00,0.0
1748782711.9762099,69,person,835,299,1021,589,0.00,0.0
1748782712.039364,41,car,494,395,563,504,15.66,-16.7
1748782712.039364,17,bicycle,852,454,987,648,14.85,-45.0
1748782712.039364,66,car,603,408,724,465,15.30,11.3
1748782712.039364,67,car,1038,388,1280,619,10.82,-56.3
1748782712.039364,68,car,724,406,839,466,13.58,6.3
1748782712.039364,69,person,833,297,1016,584,14.85,-135.0
1748782712.103797,41,car,497,395,573,504,19.50,0.0
1748782712.103797,17,bicycle,843,455,995,645,3.35,-116.6
1748782712.103797,66,car,605,408,724,464,3.35,-26.6
1748782712.103797,67,car,1041,383,1280,616,12.82,-69.4
1748782712.103797,68,car,730,406,841,465,12.09,-7.1
1748782712.103797,69,person,835,297,1018,583,6.18,-14.0
1748782712.170052,41,car,499,395,580,504,13.50,0.0
1748782712.170052,17,bicycle,834,456,1002,646,4.24,135.0
1748782712.170052,66,car,608,408,730,464,13.50,0.0
1748782712.170052,67,car,1047,382,1280,614,10.06,-26.6
1748782712.170052,68,car,734,406,843,463,9.49,-18.4
1748782712.170052,69,person,826,297,1008,581,28.66,-174.0
1748782712.230092,41,car,501,394,587,504,13.58,-6.3
1748782712.230092,17,bicycle,826,458,1008,645,3.35,153.4
1748782712.230092,66,car,615,408,733,463,15.07,-5.7
1748782712.230092,67,car,1063,396,1280,612,30.00,36.9
1748782712.230092,68,car,736,405,845,463,6.18,-14.0
1748782712.230092,69,person,820,296,1002,580,18.25,-170.5
1748782712.290281,41,car,508,394,599,503,28.54,-3.0
1748782712.290281,17,bicycle,815,453,1015,644,10.82,-123.7
1748782712.290281,66,car,623,409,739,462,21.00,0.0
1748782712.290281,67,car,1073,397,1280,607,16.16,-21.8
1748782712.290281,68,car,738,403,848,461,9.60,-38.7
1748782712.290281,69,person,818,292,1003,581,4.74,-108.4
1748782712.290281,70,car,1032,405,1156,485,0.00,0.0
1748782712.347469,41,car,513,393,607,503,19.56,-4.4
1748782712.347469,17,bicycle,803,444,1024,645,12.82,-110.6
1748782712.347469,66,car,624,408,743,463,7.50,0.0
1748782712.347469,67,car,1080,397,1280,604,11.42,-23.2
1748782712.347469,68,car,738,401,848,459,6.00,-90.0
1748782712.347469,69,person,819,291,1004,578,6.71,-63.4
1748782712.347469,70,car,1037,404,1160,484,13.83,-12.5
1748782712.415489,41,car,516,393,615,504,16.57,5.2
1748782712.415489,17,bicycle,791,434,1033,645,15.66,-106.7
1748782712.415489,66,car,627,407,747,462,10.92,-15.9
1748782712.415489,67,car,1087,398,1280,603,10.50,0.0
1748782712.415489,69,person,822,291,1012,584,18.79,28.6
1748782712.415489,70,car,1039,404,1164,485,9.12,9.5
1748782712.471201,41,car,519,393,621,503,13.58,-6.3
1748782712.471201,17,bicycle,787,437,1035,645,5.41,123.7
1748782712.471201,66,car,630,406,751,462,10.61,-8.1
1748782712.471201,67,car,1095,396,1280,595,19.21,-51.3
1748782712.471201,69,person,819,292,1011,586,7.50,143.1
1748782712.471201,70,car,1045,407,1164,484,9.49,18.4
1748782712.5372212,41,car,523,392,629,503,18.06,-4.8
1748782712.5372212,17,bicycle,784,446,1032,645,16.22,123.7
1748782712.5372212,66,car,640,408,756,461,22.55,3.8
1748782712.5372212,67,car,1104,395,1280,594,13.83,-12.5
1748782712.5372212,69,person,812,292,1009,594,18.06,138.4
1748782712.5372212,70,car,1051,407,1169,483,16.57,-5.2
1748782712.5372212,68,car,743,400,849,458,0.00,0.0
1748782712.597527,41,car,529,393,637,503,21.05,4.1
1748782712.597527,17,bicycle,773,435,1040,645,17.10,-105.3
1748782712.597527,66,car,640,407,757,461,2.12,-45.0
1748782712.597527,67,car,1114,401,1280,593,16.77,26.6
1748782712.597527,69,person,812,291,1010,594,2.12,-45.0
1748782712.597527,70,car,1052,404,1179,486,16.50,0.0
1748782712.597527,68,car,744,401,850,458,3.35,26.6
1748782712.660358,41,car,534,393,644,503,18.00,0.0
1748782712.660358,17,bicycle,768,436,1041,645,6.18,166.0
1748782712.660358,66,car,645,407,762,462,15.07,5.7
1748782712.660358,67,car,1119,402,1280,592,7.50,0.0
1748782712.660358,69,person,811,290,1008,592,6.36,-135.0
1748782712.660358,70,car,1054,403,1184,486,10.61,-8.1
1748782712.660358,68,car,746,400,847,456,4.74,-108.4
1748782712.722013,41,car,537,393,649,503,12.00,0.0
1748782712.722013,17,bicycle,762,434,1043,645,6.71,-153.4
1748782712.722013,67,car,1122,405,1280,598,14.23,71.6
1748782712.722013,69,person,811,287,1009,592,4.74,-71.6
1748782712.786479,41,car,544,394,658,503,24.05,3.6
1748782712.786479,17,bicycle,762,444,1038,645,16.77,116.6
1748782712.786479,67,car,1149,442,1280,597,67.50,53.1
1748782712.786479,69,person,807,282,1009,594,7.50,-143.1
1748782712.786479,66,car,658,407,773,461,0.00,0.0
1748782712.786479,70,car,1067,404,1197,487,0.00,0.0
1748782712.844107,41,car,549,394,664,503,16.50,0.0
1748782712.844107,17,bicycle,760,450,1034,644,11.72,140.2
1748782712.844107,67,car,1157,443,1280,594,12.37,-14.0
1748782712.844107,69,person,805,282,1008,595,4.74,161.6
1748782712.844107,71,car,1160,409,1280,514,0.00,0.0
1748782712.844107,66,car,662,407,776,461,10.50,0.0
1748782712.844107,70,car,1072,406,1197,485,7.50,0.0
1748782712.8935769,41,car,553,394,670,502,15.07,-5.7
1748782712.8935769,17,bicycle,758,454,1031,642,8.08,158.2
1748782712.8935769,67,car,1169,452,1280,592,20.84,30.3
1748782712.8935769,69,person,805,281,1009,595,2.12,-45.0
1748782712.8935769,71,car,1163,410,1280,513,4.50,0.0
1748782712.8935769,66,car,664,407,778,461,6.00,0.0
1748782712.943319,41,car,557,393,677,502,16.57,-5.2
1748782712.943319,17,bicycle,756,456,1031,641,3.35,153.4
1748782712.943319,67,car,1178,456,1280,587,13.58,-6.3
1748782712.943319,69,person,800,280,1008,600,10.82,146.3
1748782712.943319,71,car,1166,410,1280,511,5.41,-33.7
1748782712.943319,66,car,668,406,782,461,12.09,-7.1
1748782712.943319,70,car,1081,409,1201,483,0.00,0.0
1748782712.995678,41,car,565,391,687,501,27.37,-9.5
1748782712.995678,17,bicycle,749,455,1032,642,9.00,180.0
1748782712.995678,67,car,1189,454,1280,583,18.79,-28.6
1748782712.995678,69,person,792,277,1002,600,21.48,-167.9
1748782712.995678,71,car,1171,410,1280,508,8.75,-31.0
1748782712.995678,66,car,675,405,785,458,16.16,-21.8
1748782712.995678,70,car,1083,401,1217,483,29.55,-24.0
1748782713.0469792,41,car,570,391,693,500,16.57,-5.2
1748782713.0469792,17,bicycle,745,454,1031,640,8.75,-149.0
1748782713.0469792,67,motorbike,1197,456,1280,581,12.00,0.0
1748782713.0469792,69,person,790,276,1000,602,6.18,166.0
1748782713.0469792,71,car,1174,408,1280,506,7.50,-53.1
1748782713.0469792,66,car,681,404,786,455,12.09,-29.7
1748782713.0469792,70,car,1086,398,1224,482,16.16,-21.8
1748782713.097595,41,car,574,389,698,498,14.77,-24.0
1748782713.097595,17,bicycle,742,456,1027,637,10.61,-171.9
1748782713.097595,69,person,790,280,995,601,8.75,149.0
1748782713.097595,71,car,1178,406,1280,504,8.49,-45.0
1748782713.097595,70,car,1088,397,1226,481,6.71,-26.6
1748782713.155335,41,car,577,387,702,497,11.42,-23.2
1748782713.155335,17,bicycle,736,452,1031,637,6.71,-116.6
1748782713.155335,69,person,789,282,991,601,8.08,158.2
1748782713.155335,71,car,1179,402,1280,504,6.18,-76.0
1748782713.155335,70,car,1088,396,1227,481,2.12,-45.0
1748782713.208323,41,car,584,385,710,495,23.29,-14.9
1748782713.208323,17,bicycle,731,449,1028,633,15.95,-138.8
1748782713.208323,69,person,786,281,989,602,7.50,180.0
1748782713.208323,71,car,1180,399,1280,505,3.35,-63.4
1748782713.208323,70,car,1098,400,1231,479,21.21,8.1
1748782713.2610838,41,car,589,383,717,493,18.97,-18.4
1748782713.2610838,17,bicycle,714,428,1043,632,33.14,-95.2
1748782713.2610838,69,person,782,280,983,600,15.66,-163.3
1748782713.2610838,71,car,1183,396,1280,506,5.41,-33.7
1748782713.2610838,70,car,1103,400,1235,478,13.58,-6.3
1748782713.314373,41,car,593,382,722,492,13.83,-12.5
1748782713.314373,17,bicycle,710,425,1044,631,7.50,-126.9
1748782713.314373,69,person,778,279,977,599,15.30,-168.7
1748782713.314373,71,car,1186,393,1280,503,10.06,-63.4
1748782713.314373,70,car,1106,401,1235,476,4.74,-18.4
1748782713.364798,41,car,597,381,727,491,13.83,-12.5
1748782713.364798,17,bicycle,716,436,1033,629,15.44,119.1
1748782713.364798,69,person,778,279,975,598,3.35,-153.4
1748782713.364798,71,car,1187,393,1280,507,6.18,76.0
1748782713.364798,70,car,1106,399,1238,475,6.36,-45.0
1748782713.4152389,41,car,602,380,734,492,18.00,0.0
1748782713.4152389,17,bicycle,707,427,1038,630,13.42,-116.6
1748782713.4152389,69,person,780,278,978,594,10.61,-45.0
1748782713.4152389,71,car,1195,394,1280,504,12.37,-14.0
1748782713.4152389,70,car,1107,395,1246,475,14.77,-24.0
1748782713.46437,41,car,607,380,741,493,18.06,4.8
1748782713.46437,17,bicycle,701,421,1040,629,12.09,-119.7
1748782713.46437,69,person,775,276,975,595,12.09,-172.9
1748782713.46437,71,car,1201,394,1280,501,10.06,-26.6
1748782713.46437,70,car,1107,394,1249,475,4.74,-18.4
1748782713.513809,41,car,610,380,745,492,10.61,-8.1
1748782713.513809,17,bicycle,703,428,1033,630,14.15,122.0
1748782713.513809,69,person,775,276,976,596,2.12,45.0
1748782713.513809,71,car,1207,397,1280,500,9.49,18.4
1748782713.513809,70,car,1110,393,1254,475,12.09,-7.1
1748782713.5642939,41,car,614,380,749,492,12.00,0.0
1748782713.5642939,17,bicycle,705,435,1026,629,11.72,129.8
1748782713.5642939,69,person,770,276,969,596,18.00,180.0
1748782713.5642939,71,car,1213,404,1280,501,15.00,53.1
1748782713.5642939,70,car,1118,394,1261,475,22.55,3.8
1748782713.624053,41,car,620,379,755,490,18.55,-14.0
1748782713.624053,17,bicycle,699,434,1024,630,12.00,180.0
1748782713.624053,69,person,767,277,966,595,9.00,180.0
1748782713.624053,70,car,1124,396,1265,475,15.30,11.3
1748782713.684745,41,car,625,379,760,489,15.07,-5.7
1748782713.684745,17,bicycle,695,432,1024,630,6.71,-153.4
1748782713.684745,69,person,765,277,963,594,7.65,-168.7
1748782713.684745,70,car,1126,397,1267,475,6.18,14.0
1748782713.734567,41,car,631,380,764,488,15.00,0.0
1748782713.734567,17,bicycle,695,433,1022,629,3.00,180.0
1748782713.734567,69,person,764,277,961,592,5.41,-146.3
1748782713.734567,70,car,1131,400,1269,476,12.09,29.7
